schema:award,schema:countryOfOrigin,schema:sourceOrganization,schema:coursePrerequisites,schema:citation,schema:courseCode,schema:copyrightNotice,schema:discussionUrl,schema:license,schema:associatedMedia,schema:additionalType,schema:availableLanguage,schema:mainEntityOfPage,schema:accessibilitySummary,schema:educationalCredentialAwarded,schema:awards,schema:fileFormat,schema:totalHistoricalEnrollment,schema:acquireLicensePage,schema:name,schema:contentReferenceTime,schema:text,schema:financialAidEligible,dcterms:identifier,schema:position,schema:creator,schema:creditText,schema:teaches,schema:schemaVersion,schema:maintainer,schema:encoding,schema:isBasedOnUrl,schema:owner,schema:pattern,schema:video,schema:audio,schema:dateCreated,schema:publication,schema:translator,schema:learningResourceType,schema:sdPublisher,schema:offers,schema:material,schema:funder,schema:thumbnail,schema:contentLocation,schema:about,schema:contributor,schema:workTranslation,schema:comment,schema:headline,schema:spatial,schema:sdLicense,schema:copyrightYear,schema:numberOfCredits,schema:educationalLevel,schema:creativeWorkStatus,schema:sponsor,schema:author,schema:translationOfWork,schema:commentCount,schema:audience,schema:datePublished,schema:temporalCoverage,schema:mainEntity,schema:subjectOf,schema:materialExtent,schema:releasedEvent,schema:timeRequired,schema:inLanguage,schema:assesses,schema:temporal,schema:encodingFormat,schema:hasCourseInstance,schema:producer,schema:editEIDR,schema:character,schema:alternativeHeadline,schema:mentions,schema:syllabusSections,schema:publisher,schema:conditionsOfAccess,schema:educationalAlignment,schema:educationalUse,schema:interpretedAsClaim,schema:accessModeSufficient,schema:digitalSourceType,schema:version,schema:priceCurrency,schema:contentRating,schema:genre,schema:recordedAt,schema:url,schema:isBasedOn,schema:accessibilityAPI,schema:archivedAt,schema:publishingPrinciples,schema:interactionStatistic,schema:copyrightHolder,schema:thumbnailUrl,schema:hasPart,schema:reviews,schema:encodings,schema:typicalAgeRange,schema:image,schema:isFamilyFriendly,schema:description,schema:price,schema:isPartOf,schema:abstract,schema:keywords,schema:disambiguatingDescription,schema:workExample,schema:correction,schema:usageInfo,schema:expires,schema:displayLocation,schema:locationCreated,schema:accessibilityFeature,schema:provider,schema:accountablePerson,schema:sdDatePublished,schema:accessMode,schema:wordCount,schema:funding,schema:sameAs,schema:size,schema:exampleOfWork,schema:accessibilityHazard,schema:dateModified,schema:accessibilityControl,schema:interactivityType,schema:isAccessibleForFree,schema:potentialAction,schema:publisherImprint,schema:alternateName,schema:occupationalCredentialAwarded,schema:review,schema:editor,schema:aggregateRating,schema:offers_url,schema:spatialCoverage
,,,,,,,,,,,,,,,,,,,Técnico instalador de telefonía e internet por fibra,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/295,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/f2f24745-fff3-48b8-af0e-3766e0db0a69.png,,"Telmex  pone al alcance el curso Telefonía e Internet por Fibra Óptica, para garantizar al Cliente una mejor experiencia en conexión, servicio y calidad apegándose a las normas y parámetros que la empresa recomienda. 
   
 Telefonía e Internet por Fibra Óptica cuenta con 4 módulos con los siguientes temas: 
 
 Módulo 1: ¿Qué es Fibra Óptica? 
 Módulo 2: Proceso de instalación 
 Módulo 3: Mediciones 
 Módulo 4: Mejorando la experiencia del Cliente 
 
 En cada uno de los módulos encontrarás materiales de apoyo como videos o infografías con los cuales podrás realizar los ejercicios y actividades que se solicitan cada módulo.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Puntos clave en la instalación y reparación del servicio infinitum cobre/fibra óptica,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/296,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/82fc6f67-f5a4-46e2-a518-179b47700d35.png,,[PDF]https://capacitateparaelempleo.org/assets/upxvvdx.pdf[/PDF],0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Fundamentos de estructura de datos,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/302,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/966e0c67-c456-4dce-b5b8-f6e0e5d08378.png,,"La creación de estructuras de datos es una herramienta imprescindible para cualquier programador, pues aumenta la calidad y rendimiento del software creado, en especial si va dirigido a las actividades de la ciencia de datos. ¡Suerte en tu capacitación!",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Técnico instalador de cableado estructurado,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/311,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/0dfaf040-ecdc-45eb-9697-7c8207539b30.png,,"¡Bienvenido! 
  En este curso adquirirás las habilidades del manejo de las herramientas que te permitirán instalar y dar mantenimiento al cableado de redes de datos, mediante el conocimiento básico del despliegue, conexión, alimentación, aterrizaje, diagnóstico y reparación de fallas en las redes de área local.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Reparador de celulares y tabletas,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/315,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/6aaac52f-38c5-41f2-a1a6-21f9a7588fb1.png,,"¡Bienvenido! 
 El reparador de celulares y tablets es un profesional preparado para resolver las fallas en dispositivos móviles mediante la elaboración de un diagnóstico y la instalación o reinstalación de elementos de software y/o hardware.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Huella digital,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/319,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/3d276de5-7a31-4073-8ece-d266fb79dea6.png,,"¡Bienvenido!  
 En este curso aprenderás a usar los recursos digitales responsablemente, dar un adecuado manejo a tu basura tecnológica y así contribuir a la conservación ambiental.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Responsabilidad digital,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/321,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/d537b9d5-aa26-4974-ab61-18899f397e67.png,,"¡Bienvenido! 
 En esta capacitación comprenderás el papel del internet como has dinámicas de desarrollo e interacción de los sectores sociales para que te sensibilices con el uso adecuado de tus datos en la red, participes de forma segura y detectes posibles delitos para proceder legalmente en esos casos.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Paradigma de programación (orientado a objetos),,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/349,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/032f354e-fc03-4236-9888-2850abdf2b86.png,,"¡Bienvenido! 
 En este curso aprenderás a diseñar softwares orientados a objetos mediante el proceso de abstracción de clases, atributos y métodos.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Diseñador de objetos para impresión 3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/350,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/324979bf-6c72-4282-9954-ebb479aac64f.png,,El diseñador de objetos para impresión en 3D utiliza software especializado para la elaboración de sus diseños.,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Responsabilidad digital (Trabajo remoto),,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/355,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/a68d0326-cae2-4f7b-aebd-e83d8bf8cdba.png,,"¡Bienvenido! Con esta capacitación aprenderás a trabajar con efectividad, mantener una comunicación efectiva y responder oportunamente durante las labores del trabajo a distancia. ¡Te deseamos mucho éxito!",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Desarrollador de JavaScript (Node JS),,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/356,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/37f0f50b-cc69-42ee-bc75-e75b5f3f5e6c.png,,"¡Bienvenido! 
 Explica la importancia y el contexto del software para crear servidores e infraestructura de back-end en el entorno de desarrollo de software web.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Networking digital,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/358,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/8c7419b6-53ac-4e57-8ef4-8d0f046f3a18.png,,"¡Bienvenido! 
 En este curso aprenderás a crear y mantener contactos de forma digital para que te beneficien profesionalmente.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Analista de optimización en motores de búsqueda (SEO),,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/359,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/04d476ad-eb1e-496a-8092-28483130cd9c.png,,"Los motores de búsqueda son una pieza fundamental para que un sitio web sea encontrado por usuarios, por lo tanto, es necesario adecuarse a los algoritmos de posicionamiento que estos utilizan para lograr estar en los primeros lugares de esa búsqueda. 
 Por ello, es importante contar con analistas SEO que comprendan los fundamentos del posicionamiento web para garantizar un gran tráfico de usuarios. 
 ¡Éxito en tu capacitación!",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Fundamentos de blockchain,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/366,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/39a26257-526f-4996-a05a-171527a68c30.png,,"¡Bienvenido! 
 En este curso desarrollarás los principales conocimientos que te permitirán aprovechar las aplicaciones principales de la tecnología de blockchain, al distinguir sus características y funciones de sus elementos en su arquitectura. 
 Aprende y complementa tu área de desempeño con una de las tendencias en el sector financiero electrónico. 
 ¡Te deseamos éxito!",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Uso de código QR,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/368,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/3718451d-8c9e-44ad-95b8-f4a877750d28.png,,"¡Bienvenido! En este curso aprenderás a generar códigos QR para brindar información personal, comercial, publicitar tu negocio, ofrecer tus datos y todo aquello  que desees compartir de forma rápida y sencilla.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Fundamentos de redes definidas por software (SDN),,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/369,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/27397723-f303-41ef-8ce8-95d35120c35b.png,,"¡Bienvenido! 
 En este curso aprenderás los elementos, características, casos de uso, retos y soluciones que la tecnología de las Redes Definidas por Software o SDN comprende, para mejorar la administración y automatización de las redes de los centros de datos, móviles y otras. 
 ¡Éxito en tu capacitación!",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Transformación digital y evolución tecnológica,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/370,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/7fd6081c-1bc8-44af-9ccd-f66bc2deee50.png,,"¡Bienvenido! 
  En este curso analizarás la importancia de la transformación digital, que te permitirán aprovechar sus beneficios al distinguir las características, funcionamiento y evolución de las principales tecnologías que la permiten. 
 ¡Te deseamos éxito!",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Uso responsable de dispositivos electrónicos,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/371,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/0c1b2f06-acc5-411f-a891-908a6e84182b.png,,¡Bienvenido! En esta capacitación se muestran los elementos básicos para adquirir y utilizar de forma responsable los dispositivos electrónicos para minimizar tu impacto ambiental.¡Te deseamos mucho éxito!.,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Uso del correo electrónico,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/372,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/8f11f723-3e6b-4af8-8d2f-10febd52b0bb.png,,"En la actualidad es indispensable tener una cuenta de correo ya que muchos dispositivos, aplicaciones y servicios lo requieren para funcionar, aprende con este curso cómo abrirla y utilizarla.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Regulación de la interacción digital,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/373,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/1f609943-5f54-4501-b5ef-0ca20cb8a172.png,,La cantidad de datos que compartimos en dispositivos tecnológicos superan el control o seguimiento que podemos darles. Conocer los alcances que tiene esta información en internet es primordial para evitar situaciones que pongan en riesgo nuestro bienestar psicológico.,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Seguridad y privacidad en el manejo de información (Regulación),,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/374,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/b66355d1-2501-44d1-962c-df0669a861ed.png,,"Las tecnologías de la información tienen riesgos relacionados con la información personal de los usuarios, de ignorar estos riesgos y no tomar precauciones, las consecuencias pueden ir desde recibir gran cantidad de publicidad hasta problemas legales.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Prevención de delitos cibernéticos,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/375,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/7d76bf71-a26a-464e-b87f-44779092a743.png,,"¡Bienvenido! En esta capacitación podrás familiarizarte con las formas más comunes en las que se presentan los delitos cibernéticos, las medidas de seguridad que puedes implementar para proteger tu información, privacidad y datos y los medios para realizar una denuncia de un delito cibernético. ¡Éxito en tu capacitación!",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Netiqueta,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/376,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/0f76db33-0392-4847-ad26-ca018b1e37cd.png,,"¡Bienvenido! 
 Con este curso, aprenderás las normas de etiqueta para expresarte con respeto y claridad en medios virtuales. 
 ¡Te deseamos mucho éxito!",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Evaluador de experiencia de usuario (UX),,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/377,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/6cdf65c7-aa00-40c4-b400-3eb759d2cf72.png,,"¡Bienvenido! 
 En este curso evaluarás la aplicación, programa o plataforma que hayas diseñado o quieras mejorar mediante distintas mediciones y técnicas que te permitirán conocer el nivel de usabilidad de tu producto de software. 
  ¡Te deseamos éxito!",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Conexión a internet en el hogar,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/379,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/527d92ba-a131-4045-8296-d046c6f5b766.png,,"¡Bienvenido! 
 En esta capacitación obtendrás los principales conocimientos y habilidades que te permitirán conectar de forma ágil y segura los equipos de tu hogar que requieren acceso a internet, al instalar y configurar una red de forma alámbrica o inalámbrica. 
 Aprende y saca un mayor provecho del servicio de internet requerido para tus actividades escolares, laborales y de entretenimiento. 
 ¡Te deseamos éxito!",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Operación de banca en línea,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/380,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/c7f0801d-40ae-414b-9150-78efcefc4f64.png,,"La banca en línea es una opción para realizar todas tus operaciones sin traslados y pérdidas de tiempo, con este curso podrás utilizar todos los servicios de acuerdo con tus necesidades.  ¡Éxito en la capacitación!",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Postprocesadores de estilo,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/392,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/cebe3de4-4947-4f30-8e19-a0afaf5df507.png,,"Bienvenido 
 Los postprocesadores de estilo son una pieza fundamental del  workflow  de un sitio web, ya que agregan funcionalidades que facilitan el trabajo de los programadores como minificación o agregar los  vendor prefixes  entre otros  plugins . 
 Por ello, es importante contar con programadores  front-end  que comprendan los fundamentos de PostCSS para garantizar el desarrollo del sitio web. 
 ¡Éxito en tu capacitación!",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Uso de aplicaciones de emergencia,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/393,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/637869f4-3d51-42de-83be-4dcf7b145b15.png,,"¡Bienvenido! 
 Determina la importancia de las aplicaciones de emergencia, así como el uso que le puedes dar de acuerdo con la situación de peligro en la que te encuentres.   
 ¡Éxito en tu capacitación!",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Comunicación por videollamadas,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/394,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/1179d1ec-3d48-4b56-b3cf-5b87ce0e7c8d.png,,"Aprende la importancia de las videollamadas, así como el uso que le puedes dar para estar en contacto con tus seres queridos o facilitar la comunicación en el trabajo.   
  ¡Éxito en tu capacitación!",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Manejo ético de la información y datos,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/397,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/83f7f2e6-8b26-4557-bcdf-1bc41ac4d2d6.png,,"Aprende todas las características que tienes que implementar para manejar de forma ética la información y datos, para dar mayor credibilidad a tu trabajo y evitar problemas legales.  
 Bienvenido al curso, te deseamos éxito.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Uso de información y datos,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/398,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/e60bbf29-469d-412a-8efa-ca15b95b7e0c.png,,"Distingue entre las propiedades y características de la información y datos, averigua cómo se clasifica esta información y finalmente cómo se emplea para crear nuevo conocimiento en un ciclo dinámico e interactivo.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Uso de interfaz de dispositivos móviles,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/399,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/f4bbb1ee-bcbf-4b0d-a980-1e9d678fbaff.png,,Aprovecha al máximo el rendimiento de tu equipo mientras mantienes tus datos resguardados y protegidos mediante el uso adecuado de la interfaz de dispositivos móviles.,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Planea la búsqueda de información,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/405,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/f0ae1f6c-2cf3-4783-8a1e-a4ed95fcc20f.png,,¡Bienvenido! En esta capacitación desarrollarás las habilidades que te permitirán realizar una investigación sobre el tema de tu preferencia con las herramientas y recursos que te ofrece internet.,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Técnico en comunicaciones por microondas,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/406,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/40e82d7b-e901-4e1c-a8ee-cb2b2c134888.png,,"¡Bienvenido!  
 En esta capacitación adquirirás los conocimientos y habilidades para la instalación y configuración de un enlace de microondas punto a punto terrestre. Este tipo de comunicación la usan las redes celulares y otras redes de telecomunicaciones.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Uso de servicios digitales,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/409,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/b483cf7e-fe1e-488b-a564-ce007a11aa05.png,,"¡Bienvenido! 
 Si ya tienes un negocio digital o pretendes iniciar uno, conoce más sobre servicios digitales y la forma en que estas dos herramientas se complementan para impulsar los negocios por internet.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Organización y almacenamiento digital de información y datos,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnología,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/411,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/4968c18a-7264-449e-b89f-bc953d8d480f.png,,"¡Bienvenido! 
 En este curso puedes ver todo sobre la organización y almacenamiento seguro de tu información y datos que manejas, ya sea a nivel personal o empresarial.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
